HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.KeyTerm,Input.Sentence,Input.System1,Input.System2,Input.Reverse,Input.SentenceNumber,Input.text1,Input.text2,Answer.Compare Quality of System Output.label,Answer.utterance,Approve,Reject
3R6RZGK0XFITHXRTZN4U9TJQJQEVY0,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3EWIJTFFVPDH5B6FMR9C6HX8HIUE0Y,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:28:21 PST 2019,Sun Feb 24 20:28:34 PST 2019,Wed Feb 27 20:28:34 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),russia,"At 17,125,200 square kilometres -lrb- 6,612,100 sq mi -rrb- , russia is the largest country in the world by area , covering more than one-eighth of the earth 's inhabited land area , and the ninth most populous , with about 146.77 million people as of 2019 , excluding crimea .","Relation: has the property, Related to: square kilometres -lrb- 6,612,100 sq mi<br/>Relation: is defined as, Related to: largest country in the world by area , covering more than one-eighth of the earth 's inhabited land area , and the ninth most populous , with about 146.77 million people as of 2019 , excluding crimea","Relation: is, Related to: the largest country in the world by area<br/>Relation: covering, Related to: more than one - eighth of the earth 's inhabited land area",0,4,,,1 - System 1,System one has percise numbers and measurements,,
3R6RZGK0XFITHXRTZN4U9TJQJQEVY0,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3T111IHZ5FWOA9ZX8TC5YZXKZBDR9Z,A3HL2LL0LEPZT8,Submitted,Sun Feb 24 20:08:42 PST 2019,Sun Feb 24 20:10:14 PST 2019,Wed Feb 27 20:10:14 PST 2019,,,,92,0% (0/0),0% (0/0),0% (0/0),russia,"At 17,125,200 square kilometres -lrb- 6,612,100 sq mi -rrb- , russia is the largest country in the world by area , covering more than one-eighth of the earth 's inhabited land area , and the ninth most populous , with about 146.77 million people as of 2019 , excluding crimea .","Relation: has the property, Related to: square kilometres -lrb- 6,612,100 sq mi<br/>Relation: is defined as, Related to: largest country in the world by area , covering more than one-eighth of the earth 's inhabited land area , and the ninth most populous , with about 146.77 million people as of 2019 , excluding crimea","Relation: is, Related to: the largest country in the world by area<br/>Relation: covering, Related to: more than one - eighth of the earth 's inhabited land area",0,4,,,1 - System 1,System 1 has more pieces of information from the sentence/definition.,,
3R6RZGK0XFITHXRTZN4U9TJQJQEVY0,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3VZLGYJEYMGNDW3MLQCW05L1FVOZXK,A1HNR6OIRFCEHS,Submitted,Sun Feb 24 20:33:16 PST 2019,Sun Feb 24 20:39:33 PST 2019,Wed Feb 27 20:39:33 PST 2019,,,,377,0% (0/0),0% (0/0),0% (0/0),russia,"At 17,125,200 square kilometres -lrb- 6,612,100 sq mi -rrb- , russia is the largest country in the world by area , covering more than one-eighth of the earth 's inhabited land area , and the ninth most populous , with about 146.77 million people as of 2019 , excluding crimea .","Relation: has the property, Related to: square kilometres -lrb- 6,612,100 sq mi<br/>Relation: is defined as, Related to: largest country in the world by area , covering more than one-eighth of the earth 's inhabited land area , and the ninth most populous , with about 146.77 million people as of 2019 , excluding crimea","Relation: is, Related to: the largest country in the world by area<br/>Relation: covering, Related to: more than one - eighth of the earth 's inhabited land area",0,4,,,1 - System 1,more terms and words,,
3T8DUCXY0NCZ34FWMGCZ9U2EDWDT9T,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,36V4Q8R5ZL635S3RKNRAYVTZ3OJMQT,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:31:17 PST 2019,Sun Feb 24 20:31:43 PST 2019,Wed Feb 27 20:31:43 PST 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),politician,"A politician is a person active in party politics , or a person holding or seeking office in government .","Relation: is a, Related to: a person active in party politics , or a person holding or seeking office in government","Relation: is, Related to: a person active in party politics , or a person holding or seeking office in government<br/>Relation: seeking, Related to: office",0,1,,,2 - System 2,System 2's second relation is good,,
3T8DUCXY0NCZ34FWMGCZ9U2EDWDT9T,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3EFVCAY5L4F7YGXAVWXIWCGI5O2J8B,A1U2BPOD8PSBF4,Submitted,Sun Feb 24 20:28:20 PST 2019,Sun Feb 24 20:28:49 PST 2019,Wed Feb 27 20:28:49 PST 2019,,,,29,0% (0/0),0% (0/0),0% (0/0),politician,"A politician is a person active in party politics , or a person holding or seeking office in government .","Relation: is a, Related to: a person active in party politics , or a person holding or seeking office in government","Relation: is, Related to: a person active in party politics , or a person holding or seeking office in government<br/>Relation: seeking, Related to: office",0,1,,,2 - System 2,it;s verry good in the work,,
3T8DUCXY0NCZ34FWMGCZ9U2EDWDT9T,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3VZLGYJEYMGNDW3MLQCW05L1FVOXZI,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:34:26 PST 2019,Sun Feb 24 20:37:08 PST 2019,Wed Feb 27 20:37:08 PST 2019,,,,162,0% (0/0),0% (0/0),0% (0/0),politician,"A politician is a person active in party politics , or a person holding or seeking office in government .","Relation: is a, Related to: a person active in party politics , or a person holding or seeking office in government","Relation: is, Related to: a person active in party politics , or a person holding or seeking office in government<br/>Relation: seeking, Related to: office",0,1,,,3 - Cannot tell: Both are equally good/bad,Both sounds equal,,
3LG268AV38C3ILTLQ2NQ1T27G8WERB,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3LUY3GC6306ZKDVPG4AWF86Z3337PD,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:37:18 PST 2019,Sun Feb 24 20:37:28 PST 2019,Wed Feb 27 20:37:28 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),bacon,"Bacon is prepared from several different cuts of meat , typically from the pork belly or from back cuts , which have less fat than the belly .","Relation: is, Related to: prepared from several different cuts<br/>Relation: prepared, Related to: from several different cuts of meat","Relation: is a, Related to: prepared<br/>Relation: has the property, Related to: from several different cuts of meat , typically from<br/>Relation: is defined as, Related to: the pork belly or from back cuts , which have less fat than the belly",1,2,,,2 - System 2,nice,,
3LG268AV38C3ILTLQ2NQ1T27G8WERB,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3X66WABAJXOB6H13B9HJ8IGRXAUG3D,A34FCZEI261C8B,Submitted,Sun Feb 24 20:37:58 PST 2019,Sun Feb 24 20:38:15 PST 2019,Wed Feb 27 20:38:15 PST 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),bacon,"Bacon is prepared from several different cuts of meat , typically from the pork belly or from back cuts , which have less fat than the belly .","Relation: is, Related to: prepared from several different cuts<br/>Relation: prepared, Related to: from several different cuts of meat","Relation: is a, Related to: prepared<br/>Relation: has the property, Related to: from several different cuts of meat , typically from<br/>Relation: is defined as, Related to: the pork belly or from back cuts , which have less fat than the belly",1,2,,,2 - System 2,IT WAS MATCH TO TARGET TERM,,
3LG268AV38C3ILTLQ2NQ1T27G8WERB,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3ZPBJO59KQ7NO5YBO45D6RE43NWDH7,AW5CAVAQBYOLE,Submitted,Sun Feb 24 20:38:15 PST 2019,Sun Feb 24 20:42:40 PST 2019,Wed Feb 27 20:42:40 PST 2019,,,,265,0% (0/0),0% (0/0),0% (0/0),bacon,"Bacon is prepared from several different cuts of meat , typically from the pork belly or from back cuts , which have less fat than the belly .","Relation: is, Related to: prepared from several different cuts<br/>Relation: prepared, Related to: from several different cuts of meat","Relation: is a, Related to: prepared<br/>Relation: has the property, Related to: from several different cuts of meat , typically from<br/>Relation: is defined as, Related to: the pork belly or from back cuts , which have less fat than the belly",1,2,,,2 - System 2,NICE ANSWER,,
3AQN9REUTFM7NGR7824037DJJJAYD4,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3G2UL9A02EKRA7DK18BN98FI8YC675,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:20:54 PST 2019,Sun Feb 24 20:22:25 PST 2019,Wed Feb 27 20:22:25 PST 2019,,,,91,0% (0/0),0% (0/0),0% (0/0),music,"Different styles or types of music may emphasize , de-emphasize or omit some of these elements .","Relation: may, Related to: emphasize<br/>Relation: emphasize, Related to: de - emphasize or omit some of these elements<br/>Relation: omit, Related to: some of these elements","Relation: is used for, Related to: styles or<br/>Relation: causes, Related to: or omit some of these elements",1,3,,,1 - System 1,It includes more,,
3AQN9REUTFM7NGR7824037DJJJAYD4,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3V5Q80FXIYXLRNTWCUWU6EMQNRO32G,A34FCZEI261C8B,Submitted,Sun Feb 24 20:17:49 PST 2019,Sun Feb 24 20:18:38 PST 2019,Wed Feb 27 20:18:38 PST 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),music,"Different styles or types of music may emphasize , de-emphasize or omit some of these elements .","Relation: may, Related to: emphasize<br/>Relation: emphasize, Related to: de - emphasize or omit some of these elements<br/>Relation: omit, Related to: some of these elements","Relation: is used for, Related to: styles or<br/>Relation: causes, Related to: or omit some of these elements",1,3,,,2 - System 2,IT WAS MATCH TO TARGET TERM,,
3AQN9REUTFM7NGR7824037DJJJAYD4,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3ZGVPD4G6UNGWFU2GGBZB20V2ZZTZU,AD6QSX700SRJ1,Submitted,Sun Feb 24 20:10:02 PST 2019,Sun Feb 24 20:10:51 PST 2019,Wed Feb 27 20:10:51 PST 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),music,"Different styles or types of music may emphasize , de-emphasize or omit some of these elements .","Relation: may, Related to: emphasize<br/>Relation: emphasize, Related to: de - emphasize or omit some of these elements<br/>Relation: omit, Related to: some of these elements","Relation: is used for, Related to: styles or<br/>Relation: causes, Related to: or omit some of these elements",1,3,,,1 - System 1,system 1 is slightly better vbecasue  it has morwe of the describing factors,,
3NFWQRSHVEK4Z9K352DKK790Q00GFZ,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,373ERPL3YPE7UO8B6ZHMPZYWTIHRT0,A1HNR6OIRFCEHS,Submitted,Sun Feb 24 20:30:49 PST 2019,Sun Feb 24 20:31:19 PST 2019,Wed Feb 27 20:31:19 PST 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),petroleum,"Components of petroleum are separated using a technique called fractional distillation , i.e. separation of a liquid mixture into fractions differing in boiling point by means of distillation , typically using a fractionating column .","Relation: are, Related to: separated using a technique called fractional distillation , i.e. separation of a liquid mixture<br/>Relation: separated, Related to: using a technique<br/>Relation: using, Related to: a technique called fractional distillation , i.e. separation of a liquid mixture","Relation: is a, Related to: separated using a technique called fractional distillation , i.e. separation of a liquid mixture into fractions differing in boiling point by means of distillation , typically using a fractionating column",1,3,,,2 - System 2,content is defined better,,
3NFWQRSHVEK4Z9K352DKK790Q00GFZ,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,39U1BHVTDMXFBMN9V9GQ71VGN40T3X,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:20:12 PST 2019,Sun Feb 24 20:20:20 PST 2019,Wed Feb 27 20:20:20 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),petroleum,"Components of petroleum are separated using a technique called fractional distillation , i.e. separation of a liquid mixture into fractions differing in boiling point by means of distillation , typically using a fractionating column .","Relation: are, Related to: separated using a technique called fractional distillation , i.e. separation of a liquid mixture<br/>Relation: separated, Related to: using a technique<br/>Relation: using, Related to: a technique called fractional distillation , i.e. separation of a liquid mixture","Relation: is a, Related to: separated using a technique called fractional distillation , i.e. separation of a liquid mixture into fractions differing in boiling point by means of distillation , typically using a fractionating column",1,3,,,1 - System 1,nice,,
3NFWQRSHVEK4Z9K352DKK790Q00GFZ,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3WEV0KO0ONYCEECRZYHCA5L6CYDDSS,A3EL0EEIRKNWZW,Submitted,Sun Feb 24 20:39:47 PST 2019,Sun Feb 24 20:40:05 PST 2019,Wed Feb 27 20:40:05 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),petroleum,"Components of petroleum are separated using a technique called fractional distillation , i.e. separation of a liquid mixture into fractions differing in boiling point by means of distillation , typically using a fractionating column .","Relation: are, Related to: separated using a technique called fractional distillation , i.e. separation of a liquid mixture<br/>Relation: separated, Related to: using a technique<br/>Relation: using, Related to: a technique called fractional distillation , i.e. separation of a liquid mixture","Relation: is a, Related to: separated using a technique called fractional distillation , i.e. separation of a liquid mixture into fractions differing in boiling point by means of distillation , typically using a fractionating column",1,3,,,3 - Cannot tell: Both are equally good/bad,same as definition given,,
3JY0Q5X05JCAD9GYGMJ22S9CRF0GGY,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3FIUS151DW8C0TDR6OO3RC501FYGGK,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:26:30 PST 2019,Sun Feb 24 20:33:26 PST 2019,Wed Feb 27 20:33:26 PST 2019,,,,416,0% (0/0),0% (0/0),0% (0/0),bar,The term `` bar '' is also derived from the metal or wooden bar that is often located at feet along the length of the `` bar '' .,"Relation: is a, Related to: also derived often located of the `` bar ''<br/>Relation: has the property, Related to: from the metal or wooden at feet along the length","Relation: is, Related to: from the metal or wooden bar<br/>Relation: derived, Related to: from the metal or wooden bar<br/>Relation: is, Related to: at feet along the length of the `` bar ''<br/>Relation: located, Related to: at feet along the length of the `` bar ''",0,4,,,3 - Cannot tell: Both are equally good/bad,equal both,,
3JY0Q5X05JCAD9GYGMJ22S9CRF0GGY,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3KMS4QQVK3WBOFDFLV307JXH7HEKFR,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:11:22 PST 2019,Sun Feb 24 20:11:36 PST 2019,Wed Feb 27 20:11:36 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),bar,The term `` bar '' is also derived from the metal or wooden bar that is often located at feet along the length of the `` bar '' .,"Relation: is a, Related to: also derived often located of the `` bar ''<br/>Relation: has the property, Related to: from the metal or wooden at feet along the length","Relation: is, Related to: from the metal or wooden bar<br/>Relation: derived, Related to: from the metal or wooden bar<br/>Relation: is, Related to: at feet along the length of the `` bar ''<br/>Relation: located, Related to: at feet along the length of the `` bar ''",0,4,,,1 - System 1,nice,,
3JY0Q5X05JCAD9GYGMJ22S9CRF0GGY,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3R9WASFE20M6DAC1LW6AUYLUBQTFZA,A1U2BPOD8PSBF4,Submitted,Sun Feb 24 20:37:32 PST 2019,Sun Feb 24 20:37:48 PST 2019,Wed Feb 27 20:37:48 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),bar,The term `` bar '' is also derived from the metal or wooden bar that is often located at feet along the length of the `` bar '' .,"Relation: is a, Related to: also derived often located of the `` bar ''<br/>Relation: has the property, Related to: from the metal or wooden at feet along the length","Relation: is, Related to: from the metal or wooden bar<br/>Relation: derived, Related to: from the metal or wooden bar<br/>Relation: is, Related to: at feet along the length of the `` bar ''<br/>Relation: located, Related to: at feet along the length of the `` bar ''",0,4,,,2 - System 2,it;s verry good in the work,,
3ZQX1VYFTDBJC7REL7KMFO1GUIEO8D,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:20 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:20 PST 2019,,,338JKRMM275PQYVZ4UEBGQ6YIKYAH1,A1HNR6OIRFCEHS,Submitted,Sun Feb 24 20:17:48 PST 2019,Sun Feb 24 20:18:07 PST 2019,Wed Feb 27 20:18:07 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),good,"In economics , goods are materials that satisfy human wants and provide utility , for example , to a consumer making a purchase of a satisfying product .","Relation: is a, Related to: materials that satisfy human wants and provide utility , for example , to a consumer making a purchase of a satisfying product","Relation: are, Related to: materials that satisfy human wants and provide utility , for example , to a consumer<br/>Relation: provide, Related to: utility",0,1,,,2 - System 2,it gives more details,,
3ZQX1VYFTDBJC7REL7KMFO1GUIEO8D,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:20 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:20 PST 2019,,,3FTF2T8WLSOTI5GJ7NMBLY51RQSW97,A1M6A01CROTF3K,Submitted,Sun Feb 24 20:09:33 PST 2019,Sun Feb 24 20:13:34 PST 2019,Wed Feb 27 20:13:34 PST 2019,,,,241,0% (0/0),0% (0/0),0% (0/0),good,"In economics , goods are materials that satisfy human wants and provide utility , for example , to a consumer making a purchase of a satisfying product .","Relation: is a, Related to: materials that satisfy human wants and provide utility , for example , to a consumer making a purchase of a satisfying product","Relation: are, Related to: materials that satisfy human wants and provide utility , for example , to a consumer<br/>Relation: provide, Related to: utility",0,1,,,2 - System 2,In System 2 they mentioned materials that satisfy human wants and provide utility o,,
3ZQX1VYFTDBJC7REL7KMFO1GUIEO8D,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:20 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:20 PST 2019,,,3JMSRU9HQJ0XYC7VPOX1RANYBE7VE7,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:35:19 PST 2019,Sun Feb 24 20:38:28 PST 2019,Wed Feb 27 20:38:28 PST 2019,,,,189,0% (0/0),0% (0/0),0% (0/0),good,"In economics , goods are materials that satisfy human wants and provide utility , for example , to a consumer making a purchase of a satisfying product .","Relation: is a, Related to: materials that satisfy human wants and provide utility , for example , to a consumer making a purchase of a satisfying product","Relation: are, Related to: materials that satisfy human wants and provide utility , for example , to a consumer<br/>Relation: provide, Related to: utility",0,1,,,3 - Cannot tell: Both are equally good/bad,both sounds equally,,
3Z56AA6EK4688QNEFC8B36GKTN9M6A,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,384PI804XT7IFUBXNMTHVY1NI930SL,A3EL0EEIRKNWZW,Submitted,Sun Feb 24 20:19:31 PST 2019,Sun Feb 24 20:19:55 PST 2019,Wed Feb 27 20:19:55 PST 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),menhaden,"Menhaden , also known as mossbunker and bunker , are forage fish of the genera brevoortia and ethmidium , two genera of marine fish in the family clupeidae .","Relation: is defined as, Related to: also known as mossbunker and the genera brevoortia and ethmidium , two genera of marine fish in the family clupeidae<br/>Relation: is a, Related to: fish of","Relation: known, Related to: as mossbunker and bunker<br/>Relation: are, Related to: forage fish of the genera brevoortia and ethmidium , two genera of marine fish",0,1,,,2 - System 2,same as definition given,,
3Z56AA6EK4688QNEFC8B36GKTN9M6A,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3IO1LGZLKA3VALI3BD3TN8BDJIJ86V,AW5CAVAQBYOLE,Submitted,Sun Feb 24 20:38:33 PST 2019,Sun Feb 24 20:44:20 PST 2019,Wed Feb 27 20:44:20 PST 2019,,,,347,0% (0/0),0% (0/0),0% (0/0),menhaden,"Menhaden , also known as mossbunker and bunker , are forage fish of the genera brevoortia and ethmidium , two genera of marine fish in the family clupeidae .","Relation: is defined as, Related to: also known as mossbunker and the genera brevoortia and ethmidium , two genera of marine fish in the family clupeidae<br/>Relation: is a, Related to: fish of","Relation: known, Related to: as mossbunker and bunker<br/>Relation: are, Related to: forage fish of the genera brevoortia and ethmidium , two genera of marine fish",0,1,,,1 - System 1,GOOD ANSWER,,
3Z56AA6EK4688QNEFC8B36GKTN9M6A,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3WQQ9FUS6B01GXZY74K1YOX5XJU8BG,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:39:02 PST 2019,Sun Feb 24 20:40:50 PST 2019,Wed Feb 27 20:40:50 PST 2019,,,,108,0% (0/0),0% (0/0),0% (0/0),menhaden,"Menhaden , also known as mossbunker and bunker , are forage fish of the genera brevoortia and ethmidium , two genera of marine fish in the family clupeidae .","Relation: is defined as, Related to: also known as mossbunker and the genera brevoortia and ethmidium , two genera of marine fish in the family clupeidae<br/>Relation: is a, Related to: fish of","Relation: known, Related to: as mossbunker and bunker<br/>Relation: are, Related to: forage fish of the genera brevoortia and ethmidium , two genera of marine fish",0,1,,,2 - System 2,nice,,
